ID,avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,avgP,maxV,maxA,maxP,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,range_velocity,range_acceleration,F
11,5309.195945945946,4232.7027027027025,2294973.3062432418,664148.6683445941,21130.915972972973,512320.53408783814,94150826.73961487,723438558968.5809,402.1081081081081,59007.577000000005,9630036.566,619.0,146.0,2.0,73.0,5657.0,2668.0,2.120314842578711,1632.0,578.0,59007.577000000005,9630036.566,1
11,5268.5874125874125,4346.244755244756,2329944.018573428,595234.534517483,19803.049993006993,480124.2855454545,85568240.42547551,453443056882.1687,421.013986013986,46083.382000000005,7336474.414,603.0,141.0,2.0,70.5,5611.0,2470.0,2.27165991902834,1592.0,552.0,46083.382000000005,7336474.414,1
11,4700.1287128712875,4383.321782178218,942886.0131188122,249341.74299504922,14357.84458910891,1541505.4377574255,104375651.93998513,229629697089544.47,695.9455445544554,105785.104,215351203.718,869.0,200.0,2.0,100.0,3775.0,1947.0,1.9388803287108372,2213.0,816.0,105785.104,215351203.718,1
11,4405.1509433962265,4301.740566037736,878930.4677830188,289390.1449575474,14376.464438679244,406490.61598113214,84056628.99364144,198791041236.08072,709.4103773584906,42408.3,2302433.298,861.0,210.0,2.0,105.0,3385.0,2039.0,1.6601275134870035,2343.0,858.0,42408.3,2302433.298,1
11,4572.618811881188,4467.544554455446,873831.7705693073,292093.46576732665,15491.90228712871,991230.112841584,127526105.53255448,39982718492875.23,712.980198019802,98430.349,88631067.406,887.0,200.0,2.0,100.0,3468.0,2085.0,1.6633093525179856,2273.0,879.0,98430.349,88631067.406,1
11,5013.039800995025,4856.223880597015,1192406.0282437815,324615.417517413,17721.612751243778,4196250.737273632,412933921.8003191,1531357860959862.8,691.1343283582089,261910.64399999997,535336681.8,858.0,199.0,2.0,99.5,4144.0,2207.0,1.8776619845944722,2253.0,768.0,261910.64399999997,535336681.8,1
11,5027.40490797546,3625.294478527607,941210.69495092,410029.04211656505,17682.475509202453,713648.6053435584,273294583.3386935,813552029834.2023,686.6871165644171,73624.598,5631342.659,832.0,161.0,2.0,80.5,3676.0,2842.0,1.2934553131597466,1942.0,827.0,73624.598,5631342.659,1
11,4979.156069364162,3759.9132947976877,986784.0854971097,412827.9288959536,20419.321849710996,1041619.4277919071,323439117.99868774,1439514799859.1577,693.4393063583815,83840.827,8369427.772000001,799.0,171.0,2.0,85.5,3745.0,2350.0,1.5936170212765957,2443.0,796.0,83840.827,8369427.772000001,1
11,5223.747126436781,3868.114942528736,871900.1889310342,324794.82587356336,18819.338971264347,1475746.1897643679,317001472.2194714,42363396135147.76,700.6781609195402,91723.34300000001,84559618.499,827.0,172.0,2.0,86.0,3717.0,2355.0,1.578343949044586,2243.0,798.0,91723.34300000001,84559618.499,1
11,5763.508982035928,4427.209580838324,1068983.8547245513,440568.30938323366,18792.364520958094,849843.7623293417,243647476.21002397,885196199899.7719,716.4850299401197,74995.912,5951138.054,832.0,165.0,2.0,82.5,3954.0,2449.0,1.6145365455287872,2043.0,528.0,74995.912,5951138.054,1
11,5374.8203125,4851.0390625,1167777.0536796881,589364.7875781249,18346.933984375006,1245463.7834921877,116708560.24166407,59212777827126.61,554.25,68948.70599999999,87383419.392,733.0,126.0,2.0,63.0,3644.0,2508.0,1.452950558213716,1472.0,682.0,68948.70599999999,87383419.392,1
11,5032.3481481481485,4381.851851851852,851113.6343555556,400331.66698518523,15144.249807407401,454556.4170444444,67002772.7870889,200150017769.45963,533.2148148148148,37738.385,3125382.058,762.0,133.0,2.0,66.5,3425.0,1954.0,1.7528147389969293,1562.0,630.0,37738.385,3125382.058,1
11,5679.232558139535,4511.868217054263,710826.2560077518,348585.2306821706,16372.640565891472,3090362.3410465126,408434019.6918606,771909732661600.5,539.5658914728682,226888.93899999998,315893157.792,725.0,127.0,2.0,63.5,3111.0,2035.0,1.5287469287469289,1542.0,576.0,226888.93899999998,315893157.792,1
11,5499.817610062893,4824.9496855345915,808530.8786415101,392818.6767106917,15886.751622641517,556685.6229433967,98113909.79792456,234938673468.16922,633.9748427672956,41790.859,2482771.5919999997,793.0,157.0,2.0,78.5,3507.0,2000.0,1.7535,1823.0,713.0,41790.859,2482771.5919999997,1
11,5401.012422360249,3744.478260869565,1471045.6150496893,348487.82749689446,15597.383577639746,2147744.0079813655,188734375.64800626,408096139720755.06,323.95652173913044,161184.0,256303584.0,535.0,159.0,2.0,79.5,4200.0,2022.0,2.077151335311573,1752.0,467.0,161184.0,256303584.0,1
11,5452.921052631579,3934.9276315789475,1060339.112203948,338891.8566842106,15842.086203947367,440814.24279605265,76064996.52818422,147316871892.10767,415.50657894736844,41881.63,2009554.0459999999,580.0,150.0,2.0,75.0,3764.0,1932.0,1.94824016563147,1733.0,491.0,41881.63,2009554.0459999999,1
11,5011.431654676259,3592.798561151079,1146918.8986618707,398912.3253597122,16699.652913669062,982095.0919496404,96341548.92681295,33434573215226.258,374.7338129496403,68140.576,68238545.536,578.0,137.0,2.0,68.5,3845.0,2243.0,1.7142220240748998,1592.0,363.0,68140.576,68238545.536,1
11,5319.851851851852,3658.6,1280860.0225333339,338127.43999999994,15252.299451851846,707971.3133629629,70767273.90609631,10389138075243.018,306.10370370370373,41189.877,37640938.572,538.0,133.0,2.0,66.5,3776.0,1948.0,1.9383983572895278,1542.0,471.0,41189.877,37640938.572,1
12,5284.5625,2849.9895833333335,4020704.006942714,339412.5581145833,22283.737739583335,2002062.3058437507,183819421.45788014,34413226438843.62,561.0833333333334,57343.66,79567219.496,863.0,185.0,7.0,26.428571428571427,6088.0,2727.0,2.2324899156582325,3044.0,802.0,57343.66,79567219.496,0
12,5164.195767195767,2638.5079365079364,3628436.2103809523,298422.778989418,21380.120100529108,1439079.2667142868,175001043.1140583,2180202391088.7463,583.3068783068783,61588.223,9794112.769,885.0,182.0,7.0,26.0,5832.0,2612.0,2.232771822358346,3145.0,851.0,61588.223,9794112.769,0
12,5203.556701030928,2475.943298969072,3174895.257118556,274803.8060927835,21190.30145360824,1421955.6629639175,158261527.3573041,2119830470526.09,604.7319587628866,57835.357,8844896.54,867.0,187.0,7.0,26.714285714285715,5351.0,2445.0,2.188548057259714,3124.0,792.0,57835.357,8844896.54,0
12,5236.870967741936,2259.2956989247314,3255582.0263387067,280932.39104301075,20173.082177419343,1316629.007193548,131213965.88064517,1737396125469.192,609.989247311828,53975.363,7757653.411,866.0,179.0,7.0,25.571428571428573,5514.0,2542.0,2.169158143194335,3034.0,800.0,53975.363,7757653.411,0
12,5166.739130434783,2246.8152173913045,2810913.377586957,252014.7158152172,20362.017293478253,1399727.803505434,129672285.95952167,2347295909400.143,598.5326086956521,47887.247,9533961.502,818.0,177.0,7.0,25.285714285714285,5002.0,2290.0,2.1842794759825326,3034.0,815.0,47887.247,9533961.502,0
12,5252.8247422680415,2110.644329896907,3017912.443525776,280315.2601030928,22126.62312886599,5347282.739144331,455862020.33864427,2816940784919708.0,628.0103092783505,268384.697,738948591.498,836.0,187.0,7.0,26.714285714285715,5292.0,2488.0,2.127009646302251,3034.0,811.0,268384.697,738948591.498,0
12,5434.087912087912,2057.532967032967,3156115.2010714305,249255.01814835184,20614.601241758242,1316894.3386318684,131297638.11548895,2003812047766.255,603.6758241758242,57402.988,8444649.293,832.0,175.0,7.0,25.0,5444.0,2353.0,2.3136421589460263,3013.0,771.0,57402.988,8444649.293,0
12,5411.910052910053,1900.4179894179895,3388295.741698415,238717.94776719573,21267.046555555553,2542487.232592593,163885062.4792963,225723771141553.22,638.3068783068783,106287.34800000001,206023164.85799998,834.0,182.0,7.0,26.0,5399.0,2261.0,2.3878814683768246,3114.0,793.0,106287.34800000001,206023164.85799998,0
12,5485.434782608696,1914.6195652173913,3366719.4957608692,248365.1704945651,19817.959342391303,1300400.4364673914,120140694.08103256,2141270517749.4673,612.6086956521739,48694.004,11845305.113,839.0,177.0,7.0,25.285714285714285,5537.0,2261.0,2.4489164086687305,2993.0,773.0,48694.004,11845305.113,0
12,5507.424581005586,1765.0335195530727,3250832.0208435743,209318.87040782123,20183.606564245816,5655074.067497206,465542001.64116764,3019278601529102.5,580.0111731843575,274995.109,735209309.38,830.0,172.0,7.0,24.571428571428573,5490.0,2120.0,2.589622641509434,2884.0,722.0,274995.109,735209309.38,0
12,4813.238341968912,1298.4974093264248,4057260.285170988,337875.7733056993,21778.14485492228,1374156.2421761665,162635029.8283731,1761393491511.0686,737.279792746114,64582.049000000006,10353986.395,1023.0,186.0,7.0,26.571428571428573,6384.0,2784.0,2.293103448275862,3024.0,843.0,64582.049000000006,10353986.395,0
12,4147.077319587629,1735.2680412371135,4131498.452747422,273307.5054690721,20235.966737113387,1310061.5314175263,136330940.1608917,1822185371206.1475,726.7886597938144,49436.955,7578867.691000001,1021.0,187.0,7.0,26.714285714285715,6010.0,2426.0,2.477328936521022,3074.0,872.0,49436.955,7578867.691000001,0
12,3908.128712871287,1878.960396039604,3737529.626985153,215972.20631683152,17776.66734653467,1106940.5768415832,115744619.48843579,1045023929839.315,683.039603960396,45230.94,6370064.68,924.0,195.0,7.0,27.857142857142858,5717.0,2098.0,2.724976167778837,2954.0,868.0,45230.94,6370064.68,0
12,4098.029556650246,1837.512315270936,3860988.383374383,186937.6685566503,18776.17048275862,1225564.0249901467,99174323.8380148,1307221073832.919,710.3645320197045,46223.460999999996,10158679.312,979.0,196.0,7.0,28.0,6059.0,2111.0,2.870203694931312,2974.0,862.0,46223.460999999996,10158679.312,0
12,3662.0673076923076,1905.1346153846155,3810755.630057692,235625.09732692284,19135.292182692305,4912810.5481730765,394572575.972327,2477329202354169.0,697.8173076923077,259244.121,717444857.844,997.0,201.0,7.0,28.714285714285715,6000.0,2177.0,2.756086357372531,2964.0,944.0,259244.121,717444857.844,0
12,3673.7939698492464,1813.9597989949748,3738549.9826934654,235844.01853768842,18242.78427638191,1041645.7580452267,117869596.27811049,1326648864028.4119,692.1758793969849,47874.4,9021660.449,982.0,192.0,7.0,27.428571428571427,5900.0,2274.0,2.594547053649956,2884.0,891.0,47874.4,9021660.449,0
12,3617.86387434555,1808.3403141361257,3244049.583596858,202363.8894397907,16948.759523560213,1027615.6628795812,87066625.5501361,1001659507007.2013,678.3350785340314,44663.977999999996,6540560.607000001,926.0,184.0,7.0,26.285714285714285,5564.0,2045.0,2.7207823960880195,2753.0,825.0,44663.977999999996,6540560.607000001,0
12,3838.3034825870645,1701.039800995025,3256904.1914626877,229793.1028905473,17432.638417910457,3176712.781099502,202153588.259388,757875037332835.1,709.7860696517413,162880.018,390234162.01699996,991.0,194.0,7.0,27.714285714285715,5571.0,2224.0,2.5049460431654675,2723.0,775.0,162880.018,390234162.01699996,0
12,3562.9274611398964,1626.937823834197,2978593.165746115,228333.91322797915,17489.330005181342,966099.1507357516,104412065.68552326,1011527822237.6554,701.0466321243523,47745.837,6355586.318,1008.0,186.0,7.0,26.571428571428573,5254.0,2175.0,2.415632183908046,2664.0,955.0,47745.837,6355586.318,0
12,3309.2432432432433,1523.7783783783784,2773453.9676162167,245210.1569189189,17766.439016216227,1725613.2606864872,104041112.06160009,100567438697084.72,714.8702702702702,81632.73,136144663.434,995.0,178.0,7.0,25.428571428571427,5068.0,2232.0,2.270609318996416,2613.0,994.0,81632.73,136144663.434,0
12,5835.96449704142,3394.846153846154,5127416.685171598,196289.49113017743,20831.459573964505,1301885.8406449705,124845760.162923,2048607150766.5625,204.68639053254438,47090.4,9056178.502999999,447.0,162.0,7.0,23.142857142857142,6941.0,2002.0,3.467032967032967,2803.0,432.0,47090.4,9056178.502999999,1
12,5992.840909090909,3712.75,4754757.974630683,335898.425636363,22007.714352272727,1471389.8841761358,160336960.9314147,2012736218588.2913,260.10227272727275,55463.602,7695272.511,399.0,169.0,7.0,24.142857142857142,6673.0,2778.0,2.402087832973362,2884.0,387.0,55463.602,7695272.511,1
12,6219.672413793103,3482.2816091954023,5236038.013379309,294481.5931379309,21382.994137931033,1644326.7864425296,206432277.89529315,2359500175521.338,302.58045977011494,69870.762,7781763.528,498.0,167.0,7.0,23.857142857142858,7027.0,2582.0,2.7215336948102244,3024.0,490.0,69870.762,7781763.528,1
12,6329.803278688524,3731.4918032786886,5941750.35481421,184185.4958196721,18531.058010928962,1255703.4723989074,119727657.7484371,2134598254669.3406,341.04371584699453,55949.6,12695457.115999999,530.0,176.0,7.0,25.142857142857142,7120.0,2092.0,3.4034416826003824,2884.0,508.0,55949.6,12695457.115999999,1
12,4830.411764705882,5469.396078431372,2228119.348090192,199108.992145098,17214.116545098044,1808202.5044274505,143223159.2748941,77130678900898.86,539.6980392156863,53927.84099999999,139865461.535,821.0,248.0,7.0,35.42857142857143,4684.0,2151.0,2.1775918177591818,3385.0,818.0,53927.84099999999,139865461.535,1
12,5548.239316239316,4142.517094017094,2101723.0453162394,235832.26682478623,19398.474401709405,1287730.5766367526,203795079.74089298,1719452665527.5803,556.9957264957264,73396.78,7132333.406,869.0,227.0,7.0,32.42857142857143,4771.0,2364.0,2.0181895093062607,3204.0,854.0,73396.78,7132333.406,1
12,5388.371040723982,4708.018099547511,2734415.146533938,294892.0720950226,19609.37141628958,2278887.992515837,220558612.27495015,149659734884026.3,561.3891402714933,87986.0,181443606.62,909.0,214.0,7.0,30.571428571428573,5195.0,2525.0,2.0574257425742575,3034.0,904.0,87986.0,181443606.62,1
12,5470.079295154185,4997.7753303964755,2672145.6501145395,320160.64115859044,20466.776559471375,1328525.1098590305,181071561.39393404,1755900656863.5195,667.885462555066,61400.602999999996,8747142.206,995.0,220.0,7.0,31.428571428571427,5287.0,2895.0,1.8262521588946459,2964.0,935.0,61400.602999999996,8747142.206,1
12,7455.663888888889,3190.2472222222223,6195053.367586104,440662.291638889,37980.844458333304,15289958.743172208,1938013700.4319677,3.4006758108882852e+16,491.5361111111111,609230.439,3490360868.07,824.0,353.0,7.0,50.42857142857143,8809.0,3375.0,2.610074074074074,6429.0,787.0,609230.439,3490360868.07,1
12,7020.80198019802,3370.6699669966997,5214108.468445542,435212.3555577559,29554.211343234332,5916511.8997788755,752199905.8478773,955051049338798.5,495.62046204620464,141694.0,398246592.884,832.0,296.0,7.0,42.285714285714285,7453.0,3335.0,2.234782608695652,4886.0,796.0,141694.0,398246592.884,1
12,6625.676567656766,3168.993399339934,4138335.5653069285,424458.1385841584,31027.85401650166,3161333.229059407,622198478.0227492,15242750719012.219,525.6765676567657,133624.8,34693623.592,823.0,296.0,7.0,42.285714285714285,6810.0,3282.0,2.0749542961608776,4986.0,765.0,133624.8,34693623.592,1
12,6316.568807339449,3628.987767584098,3776133.6104709473,588939.911314985,35234.918397553505,10512126.794314988,1096342811.758817,6891340364651266.0,559.7003058103976,347186.94299999997,1226148654.848,832.0,320.0,7.0,45.714285714285715,6988.0,3811.0,1.833639464707426,5006.0,824.0,347186.94299999997,1226148654.848,1
12,5781.0,3155.2287581699347,2777445.2352941176,361437.45094117627,26673.616411764673,4394224.813457515,423017744.2427879,1131806103717239.2,498.702614379085,153860.0,587474406.4,752.0,299.0,7.0,42.714285714285715,5668.0,2982.0,1.9007377598926896,4396.0,747.0,153860.0,587474406.4,1
12,5867.108597285068,3204.298642533937,4128603.8524841624,379092.1008687785,26813.81199095021,2360073.0045429855,367955572.00668347,5425872933263.204,508.39366515837105,106949.102,16937123.069000002,776.0,214.0,7.0,30.571428571428573,6604.0,2897.0,2.2795995857783913,3564.0,752.0,106949.102,16937123.069000002,1
12,5492.777777777777,2844.818181818182,3674103.9005555566,405454.55714646494,24143.829813131328,2632856.257787878,268448063.65221214,111016270556501.31,515.6818181818181,91395.466,147483176.932,818.0,191.0,7.0,27.285714285714285,6300.0,2921.0,2.156795617939062,2924.0,803.0,91395.466,147483176.932,1
12,6179.528,3988.868,3701986.9854319994,246322.54615199997,20726.337191999988,1431140.0911280005,200132285.61805207,2787569687861.5767,322.136,79871.572,15640621.789,561.0,243.0,7.0,34.714285714285715,5990.0,2260.0,2.650442477876106,3394.0,534.0,79871.572,15640621.789,1
12,6304.663677130045,3954.6053811659194,3744776.743381168,257273.47656053826,20163.184295964118,1088176.1479058303,138799375.14207628,1321034859804.7493,331.10762331838566,67995.311,9328105.016,647.0,216.0,7.0,30.857142857142858,6158.0,2237.0,2.7527939204291463,2973.0,630.0,67995.311,9328105.016,1
12,6292.16894977169,4010.72602739726,3541827.3550228328,294279.89752968034,21476.639707762544,1247784.4781369872,175136080.06121472,1606352733543.5562,334.17351598173514,68778.213,9184827.194,603.0,212.0,7.0,30.285714285714285,5941.0,2382.0,2.4941225860621326,2964.0,576.0,68778.213,9184827.194,1
12,6455.448113207547,3955.6132075471696,3566114.042995283,276681.9164481133,21620.804518867913,4997179.716759436,615754651.8976505,2412660125822896.5,291.14150943396226,330980.022,713469454.884,609.0,205.0,7.0,29.285714285714285,6010.0,2380.0,2.5252100840336134,3074.0,608.0,330980.022,713469454.884,1
12,6604.394366197183,3967.3990610328638,3854086.1918638446,297651.1318122066,23079.414131455396,7499199.796647891,632109939.2386197,3695708383230012.0,320.9107981220657,289399.192,752522913.848,645.0,206.0,7.0,29.428571428571427,6316.0,2415.0,2.615320910973085,3004.0,594.0,289399.192,752522913.848,1
13,4819.507462686567,5727.0298507462685,1557140.6383283583,131139.33423507464,18559.041988805973,4204674.085003731,247872894.94072756,1208538672808179.5,744.75,189323.521,548426725.845,1023.0,262.0,6.0,43.666666666666664,4482.0,1409.0,3.1809794180269693,3235.0,1008.0,189323.521,548426725.845,0
